#string_protein_id	preferred_name	protein_size	annotation
1110504.MAGb_4950	MAGb_4950	224	Uncharacterized protein
1110504.MAGb_4960	gap	336	Glyceraldehyde 3-phosphate dehydrogenase; Belongs to the glyceraldehyde-3-phosphate dehydrogenase family.
1110504.MAGb_4970	serS	422	Serine--tRNA ligase; Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L- seryl-tRNA(Sec), which will be further converted into selenocysteinyl- tRNA(Sec).
1110504.MAGb_4980	epsG	343	Glycosyl transferase
1110504.MAGb_4990	rpmH	49	50S ribosomal protein L34; Belongs to the bacterial ribosomal protein bL34 family. 
1110504.MAGb_5000	rnpA	107	Ribonuclease P protein component; RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme. 
1110504.MAGb_5010	MAGb_5010	715	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5020	lplA-3	326	Lipoate-protein ligase A
1110504.MAGb_5030	lip-5	273	Esterase/lipase
1110504.MAGb_5040	MAGb_5040	252	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5050	asnA	326	Aspartate-ammonia ligase
1110504.MAGb_5060	polC	1459	DNA polymerase III PolC-type; Required for replicative DNA synthesis. This DNA polymerase also exhibits 3' to 5' exonuclease activity.
1110504.MAGb_5090	ATPase	404	ATPase, AAA family
1110504.MAGb_5100	pheS	321	Phenylalanine--tRNA ligase alpha subunit; Phenylalanyl-tRNA Synthetase alpha chain; Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily. 
1110504.MAGb_5110	ung	219	Uracil-DNA glycosylase; Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine.
1110504.MAGb_5120	pheT	726	Phenylalanine--tRNA ligase beta subunit; Phenylalanyl-tRNA synthetase beta chain; Belongs to the phenylalanyl-tRNA synthetase beta subunit family. Type 1 subfamily.
1110504.MAGb_5130	glyA	421	Serine hydroxymethyltransferase; Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF-independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism.
1110504.MAGb_5140	pip	319	Proline iminopeptidase; Belongs to the peptidase S33 family. 
1110504.MAGb_5150	nifS	386	Nitrogen fixation protein Nif S
1110504.MAGb_5160	nifU	130	Nitrogen fixation protein Nif U
1110504.MAGb_5170	mucB	415	DNA-damage repair protein Muc B
1110504.MAGb_5180	nadD	364	Probable nicotinate-nucleotide adenylyltransferase; Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD). 
1110504.MAGb_5190	rluB	246	Ribosomal large subunit pseudouridine synthase B; Belongs to the pseudouridine synthase RsuA family. 
1110504.MAGb_5200	MAGb_5200	397	Hypothetical protein, predicted lipoprotein
1110504.MAGb_5210	MAGb_5210	86	Uncharacterized protein
1110504.MAGb_5220	fba	291	Fructose-bisphosphate aldolase
1110504.MAGb_5230	MAGb_5230	190	Nuclease
1110504.MAGb_5240	rplK	156	50S ribosomal protein L11; Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors.
1110504.MAGb_5250	rplA	231	50S ribosomal protein L1; Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release. 
1110504.MAGb_5260	MAGb_5260	152	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5270	MAGb_5270	459	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5280	MAGb_5280	252	Uncharacterized protein
1110504.MAGb_5290	cspR	177	Putative tRNA (cytidine(34)-2'-O)-methyltransferase; Could methylate the ribose at the nucleotide 34 wobble position in tRNA; Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. TrmL subfamily. 
1110504.MAGb_5300	spoU-2	243	tRNA/rRNA methyltransferase; Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. 
1110504.MAGb_5310	MAGb_5310	77	Uncharacterized protein
1110504.MAGb_5320	MAGb_5320	286	Ribosome biogenesis GTPase A; Required for a late step of 50S ribosomal subunit assembly. Has GTPase activity; Belongs to the TRAFAC class YlqF/YawG GTPase family. MTG1 subfamily.
1110504.MAGb_5330	MAGb_5330	129	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5340	hprK	320	HPr kinase/phosphorylase; Belongs to the HPrK/P family. 
1110504.MAGb_5350	lgt	327	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase; Catalyzes the transfer of the diacylglyceryl group from phosphatidylglycerol to the sulfhydryl group of the N-terminal cysteine of a prolipoprotein, the first step in the formation of mature lipoproteins; Belongs to the Lgt family.
1110504.MAGb_5360	trxB	307	Thioredoxin reductase
1110504.MAGb_5370	MAGb_5370	229	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5380	pdhA	363	Pyruvate dehydrogenase E1 component, alpha subunit
1110504.MAGb_5390	pdhB	328	Pyruvate dehydrogenase E1 component, beta subunit
1110504.MAGb_5400	MAGb_5400	74	Uncharacterized protein
1110504.MAGb_5410	pdhC	244	Dihydrolipoamide acetyltransferase component of pyruvate deshydrogenase complex
1110504.MAGb_5420	pdhD	541	Dihydrolipoamide dehydrogenase
1110504.MAGb_5430	rpmB	68	50S ribosomal protein L28; Belongs to the bacterial ribosomal protein bL28 family. 
1110504.MAGb_5440	MAGb_5440	181	DJ-1_PfpI domain-containing protein
1110504.MAGb_5450	MAGb_5450	300	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5460	MAGb_5460	959	Hypothetical protein, predicted lipoprotein
1110504.MAGb_5470	oppB-3	373	Oligopeptide ABC transporter, permease protein
1110504.MAGb_5480	oppC-3	422	Oligopeptide ABC transporter, permease protein
1110504.MAGb_5490	oppD-2	382	Oligopeptide ABC transporter, ATP-binding protein; Belongs to the ABC transporter superfamily. 
1110504.MAGb_5500	oppF-2	803	Oligopeptide ABC transporter, ATP-binding protein; Belongs to the ABC transporter superfamily. 
1110504.MAGb_5510	MAGb_5510	327	Hypothetical protein, predicted lipoprotein
1110504.MAGb_5520	MAGb_5520	163	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5530	MAGb_5530	404	DUF2179 domain-containing protein; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5540	MAGb_5540	643	Hypothetical protein, predicted lipoprotein
1110504.MAGb_5550	MAGb_5550	148	Ribose-5-phosphate isomerase
1110504.MAGb_5560	MAGb_5560	685	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5570	MAGb_5570	129	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5580	ybeY	152	Endoribonuclease YbeY; Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA.
1110504.MAGb_5590	cdd	130	Cytidine deaminase; This enzyme scavenges exogenous and endogenous cytidine and 2'-deoxycytidine for UMP synthesis; Belongs to the cytidine and deoxycytidylate deaminase family.
1110504.MAGb_5600	era	290	GTPase Era; An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism.
1110504.MAGb_5610	pepP	350	XAA-PRO aminopeptidase
1110504.MAGb_5620	proS	478	Proline--tRNA ligase; Catalyzes the attachment of proline to tRNA(Pro) in a two- step reaction: proline is first activated by ATP to form Pro-AMP and then transferred to the acceptor end of tRNA(Pro).
1110504.MAGb_5630	MAGb_5630	123	Uncharacterized protein
1110504.MAGb_5640	MAGb_5640	606	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5650	MAGb_5650	232	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5660	MAGb_5660	795	Phosphoketolase
1110504.MAGb_5670	pepF	612	Oligoendopeptidase F
1110504.MAGb_5680	potA	470	Spermidine/putrescine ABC transporter ATP-binding protein PotA; Belongs to the ABC transporter superfamily. 
1110504.MAGb_5690	potB	278	Spermidine/putrescine ABC transporter permease protein PotB
1110504.MAGb_5700	potC	297	Spermidine/putrescine ABC transporter permease protein PotC
1110504.MAGb_5710	MAGb_5710	633	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5720	rpmF	66	50S ribosomal protein L32; Belongs to the bacterial ribosomal protein bL32 family. 
1110504.MAGb_5730	MAGb_5730	542	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5740	thiI	378	Probable tRNA sulfurtransferase; Catalyzes the ATP-dependent transfer of a sulfur to tRNA to produce 4-thiouridine in position 8 of tRNAs, which functions as a near-UV photosensor. Also catalyzes the transfer of sulfur to the sulfur carrier protein ThiS, forming ThiS-thiocarboxylate. This is a step in the synthesis of thiazole, in the thiamine biosynthesis pathway. The sulfur is donated as persulfide by IscS. 
1110504.MAGb_5750	MAGb_5750	92	Uncharacterized protein
1110504.MAGb_5760	MAGb_5760	457	Hypothetical protein, DUF285 family
1110504.MAGb_5770	MAGb_5770	810	Uncharacterized protein
1110504.MAGb_5780	valS	829	Valine--tRNA ligase; Catalyzes the attachment of valine to tRNA(Val). As ValRS can inadvertently accommodate and process structurally similar amino acids such as threonine, to avoid such errors, it has a 'posttransfer' editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA- dependent manner; Belongs to the class-I aminoacyl-tRNA synthetase family. ValS type 1 subfamily.
1110504.MAGb_5790	folD	286	Methenyltetrahydrofolate cyclohydrolase; Catalyzes the oxidation of 5,10-methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10- methenyltetrahydrofolate to 10-formyltetrahydrofolate. 
1110504.MAGb_5800	pta-2	318	Phosphate acetyltransferase
1110504.MAGb_5810	ackA-2	397	Acetate kinase; Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction; Belongs to the acetokinase family. Rule:MF_00020, ECO:0000256|RuleBase:RU003835,
1110504.MAGb_5820	coaD	140	Phosphopantetheine adenylyltransferase; Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate. ; Belongs to the bacterial CoaD family.
1110504.MAGb_5830	engB	194	Probable GTP-binding protein EngB; Necessary for normal cell division and for the maintenance of normal septation; Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily. EngB GTPase family.
1110504.MAGb_5840	MAGb_5840	496	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_5850	pyk	478	Pyruvate kinase; Belongs to the pyruvate kinase family. 
1110504.MAGb_5860	MAGb_5860	320	Hypothetical protein, predicted lipoprotein
1110504.MAGb_5870	MAGb_5870	1118	Hypothetical protein, predicted lipoprotein
1110504.MAGb_5880	dnaK	598	Chaperone protein DnaK; Acts as a chaperone; Belongs to the heat shock protein 70 family. 
1110504.MAGb_5890	gidA-1	427	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO; Catalyzes the folate-dependent formation of 5-methyl-uridine at position 54 (M-5-U54) in all tRNAs; Belongs to the MnmG family. TrmFO subfamily. 
1110504.MAGb_5900	MAGb_5900	108	Uncharacterized protein
1110504.MAGb_5910	ldhD	329	D-lactate dehydrogenase; Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family.
1110504.MAGb_5920	lip-6	268	Esterase/lipase
1110504.MAGb_5930	tig	504	Trigger factor; Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. ; Belongs to the FKBP-type PPIase family. Tig subfamily. 
1110504.MAGb_5990	MAGb_5990	240	ABC transporter, ATP binding protein
1110504.MAGb_6000	MAGb_6000	250	ABC2_membrane domain-containing protein; Hypothetical protein, predicted membrane protein
1110504.MAGb_6010	polA	305	DNA polymerase I: 5'-3' exonuclease domain protein
1110504.MAGb_6020	dnaE	977	DNA polymerase III, alpha subunit
1110504.MAGb_6030	MAGb_6030	473	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6080	MAGb_6080	149	Uncharacterized protein
1110504.MAGb_6090	gidA-2	613	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG; NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34; Belongs to the MnmG family.
1110504.MAGb_6100	rlmH	150	Ribosomal RNA large subunit methyltransferase H; Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA; Belongs to the RNA methyltransferase RlmH family. 
1110504.MAGb_6110	MAGb_6110	572	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_6120	MAGb_6120	331	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_6130	MAGb_6130	182	DNA methylase
1110504.MAGb_6140	def	187	Peptide deformylase; Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions. 
1110504.MAGb_6150	MAGb_6150	472	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_6160	parE	641	DNA topoisomerase (ATP-hydrolyzing); Topoisomerase IV subunit B
1110504.MAGb_6170	parC	861	DNA topoisomerase (ATP-hydrolyzing); Topoisomerase IV subunit A
1110504.MAGb_6180	MAGb_6180	309	Uncharacterized protein
1110504.MAGb_6190	rnhB-2	237	Ribonuclease; Endonuclease that specifically degrades the RNA of RNA-DNA hybrids; Belongs to the RNase HII family. 
1110504.MAGb_6200	MAGb_6200	268	Cytosine-specific methyltransferase
1110504.MAGb_6230	MAGb_6230	108	Uncharacterized protein
1110504.MAGb_6240	gidB	230	Ribosomal RNA small subunit methyltransferase G; Specifically methylates the N7 position of a guanine in 16S rRNA; Belongs to the methyltransferase superfamily. RNA methyltransferase RsmG family.
1110504.MAGb_6250	prs	327	Ribose-phosphate pyrophosphokinase
1110504.MAGb_6260	MAGb_6260	218	Uncharacterized protein
1110504.MAGb_6270	MAGb_6270	322	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6280	MAGb_6280	326	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6290	bsn	314	Ribonuclease
1110504.MAGb_6300	tkt	648	Transketolase I; Belongs to the transketolase family. 
1110504.MAGb_6310	ppa	186	Inorganic pyrophosphatase; Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions.
1110504.MAGb_6320	rpsT	89	30S ribosomal protein S20; Binds directly to 16S ribosomal RNA.
1110504.MAGb_6330	MAGb_6330	195	Uncharacterized protein
1110504.MAGb_6340	MAGb_6340	721	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_6350	MAGb_6350	461	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6360	hit	111	HIT-like protein
1110504.MAGb_6370	MAGb_6370	232	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6380	rpmG-2	50	50S ribosomal protein L33; Belongs to the bacterial ribosomal protein bL33 family. 
1110504.MAGb_6390	tpx	161	Thiol peroxidase
1110504.MAGb_6400	MAGb_6400	78	Uncharacterized protein; Might take part in the signal recognition particle (SRP) pathway. This is inferred from the conservation of its genetic proximity to ftsY/ffh. May be a regulatory protein. 
1110504.MAGb_6410	ftsY	354	Signal recognition particle receptor FtsY; Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC).
1110504.MAGb_6420	MAGb_6420	94	ABM domain-containing protein
1110504.MAGb_6430	metS	515	Methionine--tRNA ligase; Methionyl-tRNA synthetase
1110504.MAGb_6440	MAGb_6440	261	DNA methylase; Belongs to the methyltransferase superfamily. 
1110504.MAGb_6450	vacB	729	Ribonuclease R; 3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs. 
1110504.MAGb_6460	secG	80	Protein-export membrane protein SecG; Involved in protein export. Participates in an early event of protein translocation; Belongs to the SecG family. 
1110504.MAGb_6470	gmk	195	Guanylate kinase; Essential for recycling GMP and indirectly, cGMP. 
1110504.MAGb_6480	MAGb_6480	250	Protein phosphatase
1110504.MAGb_6490	pknB	331	Serine/threonine-protein kinase
1110504.MAGb_6500	engC	281	Small ribosomal subunit biogenesis GTPase RsgA; One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit; Belongs to the TRAFAC class YlqF/YawG GTPase family. RsgA subfamily.
1110504.MAGb_6510	rpe	220	Ribulose-phosphate 3-epimerase
1110504.MAGb_6520	recD-2	751	Exodeoxyribonuclease V alpha chain
1110504.MAGb_6530	MAGb_6530	426	DUF4357 domain-containing protein
1110504.MAGb_6620	pyrG	539	CTP synthase; Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. 
1110504.MAGb_6630	ileS	892	Isoleucine--tRNA ligase; Catalyzes the attachment of isoleucine to tRNA(Ile). As IleRS can inadvertently accommodate and process structurally similar amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile). ; Belongs to the class-I aminoacyl-tRNA synthetase family. IleS type 1 subfamily.
1110504.MAGb_6640	lsp	243	Lipoprotein signal peptidase; Belongs to the peptidase A8 family. 
1110504.MAGb_6650	MAGb_6650	618	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6710	ruvA	198	Holliday junction ATP-dependent DNA helicase RuvA; The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB. 
1110504.MAGb_6720	ruvB	320	Holliday junction ATP-dependent DNA helicase RuvB; The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. 
1110504.MAGb_6730	secD	788	Protein-export membrane protein
1110504.MAGb_6740	truB	288	tRNA pseudouridine synthase B; Responsible for synthesis of pseudouridine from uracil-55 in the psi GC loop of transfer RNAs; Belongs to the pseudouridine synthase TruB family. Type 1 subfamily.
1110504.MAGb_6750	MAGb_6750	280	Uncharacterized protein
1110504.MAGb_6760	ribF	295	Riboflavin biosynthesis protein
1110504.MAGb_6770	rpsO	88	30S ribosomal protein S15; Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome.
1110504.MAGb_6780	lip-7	263	Esterase/lipase
1110504.MAGb_6790	gtsA-2	404	Glycerol ABC transporter, ATP-binding component
1110504.MAGb_6800	gtsB-2	324	Glycerol ABC transporter, permease component
1110504.MAGb_6810	gtsC-2	274	Glycerol ABC transporter, permease component
1110504.MAGb_6820	MAGb_6820	592	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6830	MAGb_6830	356	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6840	MAGb_6840	666	Hypothetical protein, predicted lipoprotein, putative DHH phosphoesterase
1110504.MAGb_6850	rplI	151	50S ribosomal protein L9; Binds to the 23S rRNA.
1110504.MAGb_6860	dnaB	491	Replicative DNA helicase; Participates in initiation and elongation during chromosome replication; it exhibits DNA-dependent ATPase activity. ; Belongs to the helicase family. DnaB subfamily. 
1110504.MAGb_6870	MAGb_6870	430	Hemolysin-like protein
1110504.MAGb_6890	MAGb_6890	339	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6900	MAGb_6900	353	P40, predicted lipoprotein
1110504.MAGb_6910	MAGb_6910	229	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6920	MAGb_6920	301	Hypothetical protein, predicted lipoprotein, DUF285 family
1110504.MAGb_6930	MAGb_6930	101	PTS EIIB type-1 domain-containing protein
1110504.MAGb_6940	MAGb_6940	219	Hypothetical protein, predicted lipoprotein
1110504.MAGb_6950	nox-1	450	NADH oxidase
1110504.MAGb_6960	MAGb_6960	533	Proton/glutamate symporter; Belongs to the dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family.
1110504.MAGb_6970	rmuC	478	DNA recombination protein
1110504.MAGb_6980	MAGb_6980	693	TSPc domain-containing protein; Hypothetical protein, predicted lipoprotein
1110504.MAGb_6990	MAGb_6990	602	Hypothetical protein, predicted lipoprotein
1110504.MAGb_7000	MAGb_7000	767	Hypothetical protein, predicted lipoprotein
1110504.MAGb_7010	MAGb_7010	554	Hypothetical protein, predicted lipoprotein
1110504.MAGb_7020	MAGb_7020	282	Type II restriction modification system N6-adenine DNA methyltransferase
1110504.MAGb_7050	rpsB	317	30S ribosomal protein S2; Belongs to the universal ribosomal protein uS2 family. 
1110504.MAGb_7060	tsf	298	Elongation factor Ts; Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome. ; Belongs to the EF-Ts family.
1110504.MAGb_7070	MAGb_7070	624	TSPc domain-containing protein; Hypothetical protein, predicted lipoprotein
1110504.MAGb_7080	MAGb_7080	167	Hypothetical protein, putatived UTPase
1110504.MAGb_7090	nox-2	454	NADH oxidase
1110504.MAGb_7100	MAGb_7100	261	Hypothetical protein, putative NIF3-like protein
1110504.MAGb_7110	rpoD	509	DNA-directed RNA polymerase sigma factor; Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released.
1110504.MAGb_7120	dnaG	645	DNA primase; RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication. 
1110504.MAGb_7130	glyS	458	Glycine--tRNA ligase; Catalyzes the attachment of glycine to tRNA(Gly). ; Belongs to the class-II aminoacyl-tRNA synthetase family. 
1110504.MAGb_7140	MAGb_7140	599	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7150	phnD	460	Alkylphosphonate ABC transporter, substrate-binding protein, predicted lipoprotein
1110504.MAGb_7160	MAGb_7160	303	ABC transporter, ATP-binding protein
1110504.MAGb_7170	phnB	583	Alkylphosphonate ABC transporter, permease protein
1110504.MAGb_7180	MAGb_7180	81	Uncharacterized protein
1110504.MAGb_7190	secA	837	Protein translocase subunit SecA; Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane.
1110504.MAGb_7200	MAGb_7200	348	Alcohol dehydrogenase
1110504.MAGb_7210	topA	617	DNA topoisomerase 1; Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA- (5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. 
1110504.MAGb_7220	rpsF	145	30S ribosomal protein S6; Binds together with S18 to 16S ribosomal RNA. 
1110504.MAGb_7230	ssb-2	132	Single-stranded DNA-binding protein
1110504.MAGb_7240	rpsR	107	30S ribosomal protein S18; Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit; Belongs to the bacterial ribosomal protein bS18 family. 
1110504.MAGb_7250	MAGb_7250	273	Probable cell division protein WhiA; Involved in cell division and chromosome segregation. 
1110504.MAGb_7260	deoB	395	Phosphopentomutase; Phosphotransfer between the C1 and C5 carbon atoms of pentose; Belongs to the phosphopentomutase family. 
1110504.MAGb_7270	MAGb_7270	416	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7280	ligA	654	DNA ligase; DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double- stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA.
1110504.MAGb_7290	MAGb_7290	736	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7300	MAGb_7300	865	DUF31 domain-containing protein; Hypothetical protein, predicted lipoprotein
1110504.MAGb_7310	MAGb_7310	743	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7320	MAGb_7320	763	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7330	MAGb_7330	858	DUF31 domain-containing protein; Hypothetical protein, predicted lipoprotein
1110504.MAGb_7340	MAGb_7340	503	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7350	MAGb_7350	164	Uncharacterized protein
1110504.MAGb_7360	MAGb_7360	306	Uncharacterized protein
1110504.MAGb_7370	MAGb_7370	154	Uncharacterized protein
1110504.MAGb_7380	MAGb_7380	748	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7390	atpA-1	524	ATP synthase alpha chain
1110504.MAGb_7400	atpD-1	459	ATP synthase beta chain
1110504.MAGb_7410	MAGb_7410	358	Hypothetical protein, predicted lipoprotein
1110504.MAGb_7420	MAGb_7420	777	DUF31 domain-containing protein; Hypothetical protein, predicted lipoprotein
1110504.MAGb_7430	MAGb_7430	296	Uncharacterized protein
1110504.MAGb_7440	MAGb_7440	548	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7450	pcrA	734	ATP-dependent helicase
1110504.MAGb_7460	MAGb_7460	223	RDD domain-containing protein; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7470	MAGb_7470	334	Glycosyltransferase
1110504.MAGb_7480	asnS	452	Asparagine--tRNA ligase; Asparaginyl-tRNA synthetase
1110504.MAGb_7490	MAGb_7490	253	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7500	MAGb_7500	90	Uncharacterized protein
1110504.MAGb_7510	MAGb_7510	192	Diadenylate cyclase; Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7520	mgtE	487	Magnesium transporter MgtE; Acts as a magnesium transporter. 
1110504.MAGb_7530	MAGb_7530	100	Uncharacterized protein
1110504.MAGb_7540	efp	187	Elongation factor P; Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase.
1110504.MAGb_7550	MAGb_7550	314	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7570	MAGb_7570	605	ABC transporter ATP-binding protein
1110504.MAGb_7580	MAGb_7580	598	ABC transporter ATP-binding protein
1110504.MAGb_7590	MAGb_7590	651	Hypothetical protein, predicted lipoprotein, DUF31 family
1110504.MAGb_7600	msrA	309	Peptide methionine sulfoxide reductase MsrA; Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine. 
1110504.MAGb_7610	MAGb_7610	91	Smr domain-containing protein
