#string_protein_id	preferred_name	protein_size	annotation
204669.Acid345_2605	Peptidase	173	annotation not available
204669.Acid345_2606	ABF41607.1	84	annotation not available
204669.Acid345_2607	ku	290	With LigD forms a non-homologous end joining (NHEJ) DNA repair enzyme, which repairs dsDNA breaks with reduced fidelity. Binds linear dsDNA with 5'- and 3'- overhangs but not closed circular dsDNA nor ssDNA. Recruits and stimulates the ligase activity of LigD. 
204669.Acid345_2608	ABF41609.1	252	annotation not available
204669.Acid345_2609	ABF41610.1	651	annotation not available
204669.Acid345_2610	ABF41611.1	261	annotation not available
204669.Acid345_2611	ABF41612.1	202	annotation not available
204669.Acid345_2612	ABF41613.1	215	Belongs to the SUA5 family. 
204669.Acid345_2613	ABF41614.1	285	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. 
204669.Acid345_2614	ABF41615.1	447	annotation not available
204669.Acid345_2615	ABF41616.1	793	annotation not available
204669.Acid345_2616	ABF41617.1	366	annotation not available
204669.Acid345_2617	murQ	304	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6-phosphate and D- lactate
204669.Acid345_2618	ABF41619.1	244	Belongs to the 1-acyl-sn-glycerol-3-phosphate acyltransferase family
204669.Acid345_2619	ABF41620.1	614	annotation not available
204669.Acid345_2620	ABF41621.1	468	annotation not available
204669.Acid345_2621	ABF41622.1	329	annotation not available
204669.Acid345_2622	dapF	260	Catalyzes the stereoinversion of LL-2,6-diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso-DAP), a precursor of L- lysine and an essential component of the bacterial peptidoglycan. 
204669.Acid345_2623	ABF41624.1	242	annotation not available
204669.Acid345_2624	ABF41625.1	543	annotation not available
204669.Acid345_2625	ABF41626.1	308	annotation not available
204669.Acid345_2626	mtnP	292	Catalyzes the reversible phosphorylation of S-methyl-5'- thioadenosine (MTA) to adenine and 5-methylthioribose-1-phosphate. Involved in the breakdown of MTA, a major by-product of polyamine biosynthesis. Responsible for the first step in the methionine salvage pathway after MTA has been generated from S-adenosylmethionine. Has broad substrate specificity with 6-aminopurine nucleosides as preferred substrates
204669.Acid345_2627	ABF41628.1	530	annotation not available
204669.Acid345_2628	ABF41629.1	342	Belongs to the GcvT family. 
204669.Acid345_2629	ABF41630.1	203	annotation not available
204669.Acid345_2630	ABF41631.1	260	annotation not available
204669.Acid345_2631	ABF41632.1	315	Belongs to the ribF family. 
204669.Acid345_2632	ABF41633.1	402	annotation not available
204669.Acid345_2633	ABF41634.1	143	annotation not available
204669.Acid345_2634	ABF41635.1	327	annotation not available
204669.Acid345_2635	Kumamolisin	553	Kumamolisin; Serine peptidase; MEROPS family S53
204669.Acid345_2636	ABF41637.1	129	annotation not available
204669.Acid345_2637	ABF41638.1	94	Antitoxin component of a type II toxin-antitoxin (TA) system. 
204669.Acid345_2638	smc	1308	Required for chromosome condensation and partitioning. 
204669.Acid345_2639	ABF41640.1	234	annotation not available
204669.Acid345_2640	ABF41641.1	469	annotation not available
204669.Acid345_2641	ABF41642.1	176	annotation not available
204669.Acid345_2642	ABF41643.1	366	annotation not available
204669.Acid345_2643	ABF41644.1	399	annotation not available
204669.Acid345_2644	ABF41645.1	359	annotation not available
204669.Acid345_2645	ABF41646.1	339	annotation not available
204669.Acid345_2646	ABF41647.1	232	annotation not available
204669.Acid345_2647	ABF41648.1	281	annotation not available
204669.Acid345_2648	ABF41649.1	213	annotation not available
204669.Acid345_2649	ABF41650.1	238	annotation not available
204669.Acid345_2650	ABF41651.1	97	annotation not available
204669.Acid345_2651	ABF41652.1	120	annotation not available
204669.Acid345_2652	ABF41653.1	270	annotation not available
204669.Acid345_2653	ABF41654.1	163	annotation not available
204669.Acid345_2654	ABF41655.1	139	Belongs to the Nudix hydrolase family. 
204669.Acid345_2655	ABF41656.1	415	annotation not available
204669.Acid345_2656	ABF41657.1	412	annotation not available
204669.Acid345_2657	ABF41658.1	247	annotation not available
204669.Acid345_2658	ABF41659.1	553	annotation not available
204669.Acid345_2659	ABF41660.1	182	annotation not available
204669.Acid345_2660	ABF41661.1	581	annotation not available
204669.Acid345_2661	ABF41662.1	313	annotation not available
204669.Acid345_2662	ABF41663.1	195	annotation not available
204669.Acid345_2663	ABF41664.1	257	annotation not available
204669.Acid345_2664	ABF41665.1	537	annotation not available
204669.Acid345_2665	ABF41666.1	267	annotation not available
204669.Acid345_2666	ABF41667.1	331	Belongs to the DapA family
204669.Acid345_2667	ABF41668.1	318	annotation not available
204669.Acid345_2668	ABF41669.1	126	annotation not available
204669.Acid345_2669	mtgA	221	Peptidoglycan polymerase that catalyzes glycan chain elongation from lipid-linked precursors
204669.Acid345_2670	ABF41671.1	924	annotation not available
204669.Acid345_2671	ABF41672.1	185	annotation not available
204669.Acid345_2672	ABF41673.1	599	Belongs to the sodium:solute symporter (SSF) (TC 2.A.21) family
204669.Acid345_2673	ABF41674.1	270	annotation not available
204669.Acid345_2674	ABF41675.1	1132	annotation not available
204669.Acid345_2675	ABF41676.1	1188	annotation not available
204669.Acid345_2676	ABF41677.1	538	Belongs to the peptidase S41A family. 
204669.Acid345_2677	ABF41678.1	855	annotation not available
204669.Acid345_2678	ABF41679.1	238	annotation not available
204669.Acid345_2679	ABF41680.1	155	annotation not available
204669.Acid345_2680	tatC	271	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin- arginine motif in their signal peptide across membranes. 
204669.Acid345_2681	ABF41682.1	325	annotation not available
204669.Acid345_2682	ABF41683.1	752	annotation not available
204669.Acid345_2683	ABF41684.1	332	annotation not available
204669.Acid345_2684	ABF41685.1	175	annotation not available
204669.Acid345_2685	ABF41686.1	110	Belongs to the frataxin family. 
204669.Acid345_2686	ABF41687.1	330	annotation not available
204669.Acid345_2687	ABF41688.1	199	annotation not available
204669.Acid345_2688	ABF41689.1	613	annotation not available
204669.Acid345_2689	Fumarase	476	annotation not available
204669.Acid345_2690	ABF41691.1	180	annotation not available
204669.Acid345_2691	ABF41692.1	798	annotation not available
204669.Acid345_2692	ABF41693.1	1018	annotation not available
204669.Acid345_2693	ABF41694.1	209	Belongs to the sigma-70 factor family. ECF subfamily. 
204669.Acid345_2694	ABF41695.1	94	annotation not available
204669.Acid345_2695	ABF41696.1	76	annotation not available
204669.Acid345_2696	ABF41697.1	330	annotation not available
204669.Acid345_2697	mutS	882	This protein is involved in the repair of mismatches in DNA. It is possible that it carries out the mismatch recognition step. This protein has a weak ATPase activity
204669.Acid345_2698	ABF41699.1	145	annotation not available
204669.Acid345_2699	ABF41700.1	128	annotation not available
204669.Acid345_2700	ABF41701.1	499	annotation not available
204669.Acid345_2701	ABF41702.1	489	Amino acid/polyamine/organocation transporter, APC superfamily; 2.A.3
204669.Acid345_2702	ABF41703.1	230	annotation not available
204669.Acid345_2703	ABF41704.1	246	annotation not available
204669.Acid345_2704	ABF41705.1	157	annotation not available
204669.Acid345_2705	ABF41706.1	113	annotation not available
204669.Acid345_2706	ABF41707.1	248	annotation not available
204669.Acid345_2707	ABF41708.1	454	annotation not available
204669.Acid345_2708	ABF41709.1	566	annotation not available
204669.Acid345_2709	ABF41710.1	287	annotation not available
204669.Acid345_2710	ABF41711.1	413	annotation not available
204669.Acid345_2711	ABF41712.1	273	annotation not available
204669.Acid345_2712	ABF41713.1	501	annotation not available
204669.Acid345_2713	ABF41714.1	658	annotation not available
204669.Acid345_2714	ABF41715.1	101	annotation not available
204669.Acid345_2715	ABF41716.1	225	annotation not available
204669.Acid345_2716	ABF41717.1	919	annotation not available
204669.Acid345_2717	ABF41718.1	470	annotation not available
204669.Acid345_2718	ABF41719.1	533	annotation not available
204669.Acid345_2719	ABF41720.1	122	annotation not available
204669.Acid345_2720	ABF41721.1	209	annotation not available
204669.Acid345_2721	ABF41722.1	471	annotation not available
204669.Acid345_2722	ABF41723.1	242	annotation not available
204669.Acid345_2723	ABF41724.1	955	annotation not available
204669.Acid345_2724	ABF41725.1	98	annotation not available
204669.Acid345_2725	ABF41726.1	217	annotation not available
204669.Acid345_2726	ABF41727.1	451	annotation not available
204669.Acid345_2727	ABF41728.1	401	annotation not available
204669.Acid345_2728	ABF41729.1	286	annotation not available
204669.Acid345_2729	ABF41730.1	427	annotation not available
204669.Acid345_2730	ABF41731.1	365	annotation not available
204669.Acid345_2731	ABF41732.1	394	annotation not available
204669.Acid345_2732	ABF41733.1	753	annotation not available
204669.Acid345_2733	ABF41734.1	555	annotation not available
204669.Acid345_2734	ABF41735.1	277	annotation not available
204669.Acid345_2735	ABF41736.1	676	annotation not available
204669.Acid345_2736	ABF41737.1	184	annotation not available
204669.Acid345_2737	ABF41738.1	210	Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA/RNA and avoiding chromosomal lesions. 
204669.Acid345_2738	ABF41739.1	362	annotation not available
204669.Acid345_2739	ABF41740.1	584	annotation not available
204669.Acid345_2740	ABF41741.1	510	annotation not available
204669.Acid345_2741	ABF41742.1	804	annotation not available
204669.Acid345_2742	ABF41743.1	503	Catalyzes the reversible hydration of fumarate to (S)-malate. 
204669.Acid345_2743	ABF41744.1	116	annotation not available
204669.Acid345_2744	ABF41745.1	759	annotation not available
204669.Acid345_2745	ABF41746.1	237	Catalyzes hydrolysis of the D-alanyl-D-alanine dipeptide. 
204669.Acid345_2746	accA	318	Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA. 
204669.Acid345_2747	ABF41748.1	1159	annotation not available
204669.Acid345_2748	ABF41749.1	116	annotation not available
204669.Acid345_2749	Acetyltransferase	180	annotation not available
204669.Acid345_2750	ABF41751.1	179	annotation not available
204669.Acid345_2751	ABF41752.1	469	annotation not available
204669.Acid345_2752	ABF41753.1	164	annotation not available
204669.Acid345_2753	ABF41754.1	465	annotation not available
204669.Acid345_2754	ABF41755.1	485	annotation not available
204669.Acid345_2755	ABF41756.1	370	annotation not available
204669.Acid345_2756	ABF41757.1	96	annotation not available
204669.Acid345_2757	ABF41758.1	413	annotation not available
204669.Acid345_2758	ABF41759.1	415	annotation not available
204669.Acid345_2759	ABF41760.1	165	annotation not available
204669.Acid345_2760	ABF41761.1	178	annotation not available
204669.Acid345_2761	ABF41762.1	278	annotation not available
204669.Acid345_2762	ABF41763.1	65	annotation not available
204669.Acid345_2763	ABF41764.1	1007	annotation not available
204669.Acid345_2764	ABF41765.1	517	annotation not available
204669.Acid345_2765	ABF41766.1	654	annotation not available
204669.Acid345_2766	ABF41767.1	340	annotation not available
204669.Acid345_2767	ABF41768.1	182	annotation not available
204669.Acid345_2768	ABF41769.1	130	annotation not available
204669.Acid345_2769	ABF41770.1	133	annotation not available
204669.Acid345_2770	ABF41771.1	394	annotation not available
204669.Acid345_2771	ABF41772.1	82	annotation not available
204669.Acid345_2772	ABF41773.1	571	Belongs to the monovalent cation:proton antiporter 2 (CPA2) transporter (TC 2.A.37) family
204669.Acid345_2773	ABF41774.1	192	annotation not available
204669.Acid345_2774	ABF41775.1	148	annotation not available
204669.Acid345_2775	ABF41776.1	1182	annotation not available
204669.Acid345_2776	ABF41777.1	235	annotation not available
204669.Acid345_2777	ABF41778.1	144	annotation not available
204669.Acid345_2778	ABF41779.1	116	annotation not available
204669.Acid345_2779	ABF41780.1	199	annotation not available
204669.Acid345_2780	ABF41781.1	389	annotation not available
204669.Acid345_2781	ABF41782.1	321	annotation not available
204669.Acid345_2782	ABF41783.1	463	annotation not available
204669.Acid345_2783	ABF41784.1	106	annotation not available
204669.Acid345_2784	ABF41785.1	84	annotation not available
204669.Acid345_2785	ABF41786.1	217	annotation not available
204669.Acid345_2786	msrB	134	Belongs to the MsrB Met sulfoxide reductase family. 
204669.Acid345_2787	Carboxymethylenebutenolidase	254	annotation not available
204669.Acid345_2788	ABF41789.1	135	annotation not available
204669.Acid345_2789	ABF41790.1	298	annotation not available
204669.Acid345_2790	ABF41791.1	474	annotation not available
204669.Acid345_2791	ABF41792.1	615	annotation not available
204669.Acid345_2792	ABF41793.1	893	Component of the pyruvate dehydrogenase (PDH) complex, that catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2). 
204669.Acid345_2793	ABF41794.1	386	annotation not available
204669.Acid345_2794	ABF41795.1	84	annotation not available
204669.Acid345_2795	ABF41796.1	281	annotation not available
204669.Acid345_2796	ABF41797.1	477	annotation not available
204669.Acid345_2797	ABF41798.1	297	annotation not available
204669.Acid345_2798	ABF41799.1	542	annotation not available
204669.Acid345_2799	ABF41800.1	86	Ferredoxins are iron-sulfur proteins that transfer electrons in a wide variety of metabolic reactions. 
204669.Acid345_2800	ABF41801.1	170	annotation not available
204669.Acid345_2801	ABF41802.1	186	annotation not available
204669.Acid345_2802	ABF41803.1	306	annotation not available
204669.Acid345_2803	ABF41804.1	398	annotation not available
204669.Acid345_2804	ABF41805.1	1005	annotation not available
204669.Acid345_2805	ABF41806.1	1317	annotation not available
204669.Acid345_2806	ABF41807.1	204	Belongs to the WrbA family. 
204669.Acid345_2807	ABF41808.1	814	annotation not available
204669.Acid345_2808	Transketolase	697	Belongs to the transketolase family. 
204669.Acid345_2809	ABF41810.1	149	annotation not available
204669.Acid345_2810	tal	958	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway
204669.Acid345_2811	ABF41812.1	482	Catalyzes the oxidative decarboxylation of 6-phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH
204669.Acid345_2812	zwf	514	Catalyzes the oxidation of glucose 6-phosphate to 6- phosphogluconolactone
204669.Acid345_2813	ABF41814.1	278	annotation not available
204669.Acid345_2814	pgl	252	Hydrolysis of 6-phosphogluconolactone to 6-phosphogluconate. 
204669.Acid345_2815	ABF41816.1	173	annotation not available
204669.Acid345_2816	ABF41817.1	386	annotation not available
204669.Acid345_2817	ABF41818.1	1043	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
204669.Acid345_2818	ABF41819.1	376	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
204669.Acid345_2819	ABF41820.1	757	annotation not available
204669.Acid345_2820	ABF41821.1	638	annotation not available
204669.Acid345_2821	ABF41822.1	237	Belongs to the ABC transporter superfamily. 
204669.Acid345_2822	ABF41823.1	262	annotation not available
204669.Acid345_2823	ABF41824.1	712	annotation not available
204669.Acid345_2824	ABF41825.1	379	annotation not available
204669.Acid345_2825	ABF41826.1	319	annotation not available
204669.Acid345_2826	ABF41827.1	453	annotation not available
204669.Acid345_2827	ABF41828.1	248	annotation not available
204669.Acid345_2828	ABF41829.1	618	annotation not available
204669.Acid345_2829	ABF41830.1	433	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
204669.Acid345_2830	ABF41831.1	1092	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
204669.Acid345_2831	ABF41832.1	1032	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family
204669.Acid345_2832	ABF41833.1	520	annotation not available
204669.Acid345_2833	ABF41834.1	448	Belongs to the UDP-glucose/GDP-mannose dehydrogenase family
204669.Acid345_2834	ABF41835.1	167	annotation not available
204669.Acid345_2835	ABF41836.1	318	annotation not available
204669.Acid345_2836	ABF41837.1	423	annotation not available
204669.Acid345_2837	ABF41838.1	258	annotation not available
204669.Acid345_2838	ABF41839.1	324	annotation not available
204669.Acid345_2839	ABF41840.1	449	Belongs to the DegT/DnrJ/EryC1 family. 
204669.Acid345_2840	ABF41841.1	345	annotation not available
204669.Acid345_2841	ABF41842.1	300	annotation not available
204669.Acid345_2842	ABF41843.1	159	annotation not available
204669.Acid345_2843	ABF41844.1	593	Belongs to the TPP enzyme family. 
204669.Acid345_2844	ABF41845.1	312	annotation not available
204669.Acid345_2845	ABF41846.1	407	annotation not available
204669.Acid345_2846	ABF41847.1	273	Belongs to the short-chain dehydrogenases/reductases (SDR) family
204669.Acid345_2847	ABF41848.1	345	annotation not available
204669.Acid345_2848	ABF41849.1	282	annotation not available
204669.Acid345_2849	ABF41850.1	332	annotation not available
204669.Acid345_2850	ABF41851.1	339	annotation not available
204669.Acid345_2851	ABF41852.1	702	annotation not available
204669.Acid345_2852	ABF41853.1	318	annotation not available
204669.Acid345_2853	ABF41854.1	148	annotation not available
204669.Acid345_2854	ABF41855.1	596	annotation not available
204669.Acid345_2855	secA	993	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane
204669.Acid345_2856	ABF41857.1	231	annotation not available
204669.Acid345_2857	ABF41858.1	197	annotation not available
204669.Acid345_2858	ABF41859.1	918	annotation not available
204669.Acid345_2859	ABF41860.1	232	annotation not available
204669.Acid345_2860	xerC	300	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC- XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids. 
204669.Acid345_2861	ABF41862.1	313	Site-specific tyrosine recombinase, which acts by catalyzing the cutting and rejoining of the recombining DNA molecules. The XerC- XerD complex is essential to convert dimers of the bacterial chromosome into monomers to permit their segregation at cell division. It also contributes to the segregational stability of plasmids. 
204669.Acid345_2862	ABF41863.1	251	annotation not available
204669.Acid345_2863	ABF41864.1	352	annotation not available
204669.Acid345_2864	ABF41865.1	241	annotation not available
204669.Acid345_2865	ABF41866.1	235	annotation not available
204669.Acid345_2866	ABF41867.1	432	annotation not available
204669.Acid345_2867	ABF41868.1	665	annotation not available
204669.Acid345_2868	ABF41869.1	413	annotation not available
204669.Acid345_2869	lgt	267	Catalyzes the transfer of the diacylglyceryl group from phosphatidylglycerol to the sulfhydryl group of the N-terminal cysteine of a prolipoprotein, the first step in the formation of mature lipoproteins
204669.Acid345_2870	ABF41871.1	401	annotation not available
204669.Acid345_2871	ABF41872.1	290	annotation not available
204669.Acid345_2872	rpsP	84	Belongs to the bacterial ribosomal protein bS16 family. 
204669.Acid345_2873	ABF41874.1	84	Belongs to the UPF0109 family
204669.Acid345_2874	rimM	209	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes
204669.Acid345_2875	trmD	264	Specifically methylates guanosine-37 in various tRNAs. 
204669.Acid345_2876	rplS	115	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site
204669.Acid345_2877	ABF41878.1	204	annotation not available
204669.Acid345_2878	rnhB	254	Endonuclease that specifically degrades the RNA of RNA-DNA hybrids
204669.Acid345_2879	ABF41880.1	215	annotation not available
204669.Acid345_2880	ABF41881.1	245	annotation not available
204669.Acid345_2881	mqnC	348	Radical SAM enzyme that catalyzes the cyclization of dehypoxanthine futalosine (DHFL) into cyclic dehypoxanthine futalosine (CDHFL), a step in the biosynthesis of menaquinone (MK, vitamin K2). 
204669.Acid345_2882	ABF41883.1	397	annotation not available
204669.Acid345_2883	ABF41884.1	215	annotation not available
204669.Acid345_2884	ABF41885.1	83	annotation not available
204669.Acid345_2885	ABF41886.1	105	annotation not available
204669.Acid345_2886	ABF41887.1	275	annotation not available
204669.Acid345_2887	mobA	215	Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo-MPT) cofactor (Moco or molybdenum cofactor) to form Mo-molybdopterin guanine dinucleotide (Mo-MGD) cofactor
204669.Acid345_2888	TrkA-N	357	annotation not available
204669.Acid345_2889	ABF41890.1	132	annotation not available
204669.Acid345_2890	ABF41891.1	258	Belongs to the MlaE permease family. 
204669.Acid345_2891	ABF41892.1	282	annotation not available
204669.Acid345_2892	ABF41893.1	562	annotation not available
204669.Acid345_2893	ABF41894.1	423	Belongs to the DEAD box helicase family. 
204669.Acid345_2894	ABF41895.1	159	annotation not available
204669.Acid345_2895	ABF41896.1	705	annotation not available
204669.Acid345_2896	ABF41897.1	846	annotation not available
204669.Acid345_2897	ABF41898.1	113	annotation not available
204669.Acid345_2898	ABF41899.1	155	annotation not available
204669.Acid345_2899	ABF41900.1	148	annotation not available
204669.Acid345_2900	ABF41901.1	347	annotation not available
204669.Acid345_2901	ABF41902.1	183	annotation not available
204669.Acid345_2902	ABF41903.1	153	annotation not available
204669.Acid345_2903	ABF41904.1	212	annotation not available
204669.Acid345_2904	ABF41905.1	546	annotation not available
204669.Acid345_2905	ABF41906.1	593	annotation not available
204669.Acid345_2906	ABF41907.1	194	annotation not available
204669.Acid345_2907	ABF41908.1	601	annotation not available
204669.Acid345_2908	ABF41909.1	266	annotation not available
204669.Acid345_2909	ABF41910.1	271	annotation not available
204669.Acid345_2910	ABF41911.1	441	annotation not available
204669.Acid345_2911	ABF41912.1	437	annotation not available
204669.Acid345_2912	ABF41913.1	130	annotation not available
204669.Acid345_2913	ABF41914.1	585	annotation not available
204669.Acid345_2914	ABF41915.1	544	annotation not available
204669.Acid345_2915	leuD	195	Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
204669.Acid345_2916	leuC	470	Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
204669.Acid345_2917	leuB	364	Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 
204669.Acid345_2918	ABF41919.1	407	Belongs to the alpha-IPM synthase/homocitrate synthase family
204669.Acid345_2919	ABF41920.1	305	Belongs to the LysR transcriptional regulatory family. 
204669.Acid345_2920	ABF41921.1	126	annotation not available
204669.Acid345_2921	ABF41922.1	184	annotation not available
204669.Acid345_2922	ABF41923.1	244	annotation not available
204669.Acid345_2923	ABF41924.1	263	annotation not available
204669.Acid345_2924	ABF41925.1	180	annotation not available
204669.Acid345_2925	ABF41926.1	240	Assembles around the rod to form the L-ring and probably protects the motor/basal body from shearing forces during rotation. 
204669.Acid345_2926	flgI	351	Assembles around the rod to form the L-ring and probably protects the motor/basal body from shearing forces during rotation. 
204669.Acid345_2927	ABF41928.1	98	annotation not available
204669.Acid345_2928	ABF41929.1	112	annotation not available
204669.Acid345_2929	ABF41930.1	106	annotation not available
204669.Acid345_2930	flgK	458	annotation not available
204669.Acid345_2931	ABF41932.1	295	annotation not available
204669.Acid345_2932	ABF41933.1	263	annotation not available
204669.Acid345_2933	ABF41934.1	255	annotation not available
204669.Acid345_2934	ABF41935.1	74	annotation not available
204669.Acid345_2935	ABF41936.1	382	Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella
204669.Acid345_2936	ABF41937.1	446	Required for morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end
204669.Acid345_2937	ABF41938.1	154	annotation not available
204669.Acid345_2938	ABF41939.1	112	annotation not available
204669.Acid345_2939	ABF41940.1	286	annotation not available
204669.Acid345_2940	ABF41941.1	552	annotation not available
204669.Acid345_2941	ABF41942.1	296	annotation not available
204669.Acid345_2942	ABF41943.1	404	annotation not available
204669.Acid345_2943	ABF41944.1	394	annotation not available
204669.Acid345_2944	ABF41945.1	255	annotation not available
204669.Acid345_2945	ABF41946.1	220	annotation not available
204669.Acid345_2946	ABF41947.1	384	annotation not available
204669.Acid345_2947	ABF41948.1	115	annotation not available
204669.Acid345_2948	ABF41949.1	347	annotation not available
204669.Acid345_2949	ABF41950.1	635	annotation not available
204669.Acid345_2950	ABF41951.1	613	annotation not available
204669.Acid345_2951	ABF41952.1	162	annotation not available
204669.Acid345_2952	ABF41953.1	431	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
204669.Acid345_2953	ABF41954.1	147	annotation not available
204669.Acid345_2954	ABF41955.1	155	annotation not available
204669.Acid345_2955	ABF41956.1	176	annotation not available
204669.Acid345_2956	ABF41957.1	105	annotation not available
204669.Acid345_2957	ABF41958.1	150	Belongs to the low molecular weight phosphotyrosine protein phosphatase family
204669.Acid345_2958	ABF41959.1	362	annotation not available
204669.Acid345_2959	ABF41960.1	273	annotation not available
204669.Acid345_2960	ABF41961.1	180	annotation not available
204669.Acid345_2961	ABF41962.1	385	annotation not available
204669.Acid345_2962	ABF41963.1	536	annotation not available
204669.Acid345_2963	ABF41964.1	406	annotation not available
204669.Acid345_2964	ABF41965.1	403	annotation not available
204669.Acid345_2965	Homoaconitase	655	annotation not available
204669.Acid345_2966	MmgE/PrpD	469	annotation not available
204669.Acid345_2967	ABF41968.1	196	annotation not available
204669.Acid345_2968	ABF41969.1	104	annotation not available
204669.Acid345_2969	ABF41970.1	854	annotation not available
204669.Acid345_2970	ABF41971.1	110	annotation not available
204669.Acid345_2971	ABF41972.1	222	Plays a role in the regulation of phosphate uptake. 
204669.Acid345_2972	pstB	253	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system
204669.Acid345_2973	ABF41974.1	293	Phosphate transport system permease protein PstA; TC 3.A.1.7.1
204669.Acid345_2974	ABF41975.1	354	Part of the binding-protein-dependent transport system for phosphate; probably responsible for the translocation of the substrate across the membrane
204669.Acid345_2975	ABF41976.1	334	Belongs to the PstS family. 
204669.Acid345_2976	ABF41977.1	239	annotation not available
204669.Acid345_2977	ABF41978.1	161	annotation not available
204669.Acid345_2978	ABF41979.1	196	annotation not available
204669.Acid345_2979	ABF41980.1	655	annotation not available
204669.Acid345_2980	ABF41981.1	1126	annotation not available
204669.Acid345_2981	ABF41982.1	190	annotation not available
204669.Acid345_2982	ABF41983.1	118	annotation not available
204669.Acid345_2983	ABF41984.1	291	annotation not available
204669.Acid345_2984	ABF41985.1	308	annotation not available
204669.Acid345_2985	ABF41986.1	321	annotation not available
204669.Acid345_2986	ABF41987.1	268	Belongs to the MIP/aquaporin (TC 1.A.8) family. 
204669.Acid345_2987	glpK	498	Key enzyme in the regulation of glycerol uptake and metabolism. Catalyzes the phosphorylation of glycerol to yield sn- glycerol 3-phosphate
204669.Acid345_2988	ABF41989.1	163	annotation not available
204669.Acid345_2989	ABF41990.1	585	annotation not available
204669.Acid345_2990	ABF41991.1	230	annotation not available
204669.Acid345_2991	ABF41992.1	1013	annotation not available
204669.Acid345_2992	ABF41993.1	223	annotation not available
204669.Acid345_2993	ABF41994.1	105	annotation not available
204669.Acid345_2994	ABF41995.1	229	annotation not available
204669.Acid345_2995	ABF41996.1	544	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1-3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B. 
204669.Acid345_2996	ABF41997.1	329	Subunits I and II form the functional core of the enzyme complex. Electrons originating in cytochrome c are transferred via heme a and Cu(A) to the binuclear center formed by heme a3 and Cu(B). 
204669.Acid345_2997	ABF41998.1	280	annotation not available
204669.Acid345_2998	ABF41999.1	178	annotation not available
204669.Acid345_2999	ABF42000.1	398	annotation not available
204669.Acid345_3000	ABF42001.1	218	annotation not available
204669.Acid345_3001	ABF42002.1	181	annotation not available
204669.Acid345_3002	ABF42003.1	468	annotation not available
