#string_protein_id	preferred_name	protein_size	annotation
321327.CYA_1636	mtnN	250	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S-adenosylhomocysteine (SAH/AdoHcy) to adenine and the corresponding thioribose, 5'- methylthioribose and S-ribosylhomocysteine, respectively. 
321327.CYA_1638	rpsB	267	Belongs to the universal ribosomal protein uS2 family. 
321327.CYA_1639	tsf	282	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome. 
321327.CYA_1640	CYA_1640	470	Identified by match to protein family HMM PF01979; match to protein family HMM PF07969
321327.CYA_1641	queG	342	Catalyzes the conversion of epoxyqueuosine (oQ) to queuosine (Q), which is a hypermodified base found in the wobble positions of tRNA(Asp), tRNA(Asn), tRNA(His) and tRNA(Tyr)
321327.CYA_1642	CYA_1642	80	Putative transposase, truncation; Identified by match to protein family HMM PF07282
321327.CYA_1643	CYA_1643	60	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1645	CYA_1645	205	ISSoc2, resolvase; Identified by match to protein family HMM PF00239; match to protein family HMM PF00376
321327.CYA_1646	CYA_1646	426	ISSoc2, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_1647	dnaN	454	DNA polymerase III, beta subunit; Identified by match to protein family HMM PF00712; match to protein family HMM PF02767; match to protein family HMM PF02768; match to protein family HMM TIGR00663
321327.CYA_1649	CYA_1649	109	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1650	CYA_1650	346	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines
321327.CYA_1651	rpsR	71	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit
321327.CYA_1652	rpmG	64	Belongs to the bacterial ribosomal protein bL33 family. 
321327.CYA_1653	CYA_1653	256	RDD family protein; Identified by match to protein family HMM PF06271
321327.CYA_1654	rnz	324	Zinc phosphodiesterase, which displays some tRNA 3'- processing endonuclease activity. Probably involved in tRNA maturation, by removing a 3'-trailer from precursor tRNA
321327.CYA_1655	CYA_1655	118	Belongs to the HesB/IscA family. 
321327.CYA_1656	CYA_1656	409	Sensor histidine kinase/response regulator; Identified by match to protein family HMM PF00072; match to protein family HMM PF00512; match to protein family HMM PF02518
321327.CYA_1657	CYA_1657	1459	Sensory box histidine kinase/response regulator; Identified by match to protein family HMM PF00072; match to protein family HMM PF00512; match to protein family HMM PF00989; match to protein family HMM PF01627; match to protein family HMM PF02518; match to protein family HMM TIGR00229
321327.CYA_1658	CYA_1658	918	Calcium-translocating P-type ATPase, PMCA-type; Identified by match to protein family HMM PF00122; match to protein family HMM PF00689; match to protein family HMM PF00690; match to protein family HMM PF00702; match to protein family HMM TIGR01494; match to protein family HMM TIGR01517
321327.CYA_1659	CYA_1659	592	Putative diflavin flavoprotein; Identified by similarity to SP:P74373; match to protein family HMM PF00258; match to protein family HMM PF00753; match to protein family HMM PF01613
321327.CYA_1660	CYA_1660	305	annotation not available
321327.CYA_1661	CYA_1661	132	Identified by similarity to GB:AAC97588.1
321327.CYA_1662	CYA_1662	188	ISSoc4, transposase orfB; Identified by similarity to GB:AAC97588.1
321327.CYA_1663	CYA_1663	454	Belongs to the phosphoglycerate mutase family. 
321327.CYA_1664	CYA_1664	444	Putative dihydroorotase; Identified by match to protein family HMM PF01979
321327.CYA_1665	CYA_1665	324	Identified by match to protein family HMM PF03631; match to protein family HMM TIGR00765
321327.CYA_1666	CYA_1666	366	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine
321327.CYA_1667	purE	176	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)
321327.CYA_1668	CYA_1668	227	Uncharacterized protein; Identified by similarity to GB:BAD78557.1
321327.CYA_1669	CYA_1669	329	Putative cobalamin biosynthesis protein CobW; Identified by match to protein family HMM PF02492; match to protein family HMM PF07683
321327.CYA_1670	CYA_1670	102	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1671	CYA_1671	27	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1672	CYA_1672	73	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1673	guaA	538	Catalyzes the synthesis of GMP from XMP
321327.CYA_1674	CYA_1674	334	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1675	gidB	260	Specifically methylates the N7 position of a guanine in 16S rRNA
321327.CYA_1676	CYA_1676	36	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1677	CYA_1677	96	Putative RNA-binding protein; Identified by match to protein family HMM PF00076
321327.CYA_1678	CYA_1678	277	Manganese/zinc/iron chelate ABC transporter (MZT) family, permease protein; Identified by similarity to GB:AAD56938.1; match to protein family HMM PF00950
321327.CYA_1679	CYA_1679	251	Manganese/zinc/iron chelate ABC transporter (MZT) family, ATP-binding protein; Identified by match to protein family HMM PF00005
321327.CYA_1680	CYA_1680	311	Belongs to the bacterial solute-binding protein 9 family. 
321327.CYA_1681	aspS	601	Aspartyl-tRNA synthetase with relaxed tRNA specificity since it is able to aspartylate not only its cognate tRNA(Asp) but also tRNA(Asn). Reaction proceeds in two steps: L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp/Asn)
321327.CYA_1682	CYA_1682	258	Enoyl-[acyl-carrier-protein] reductase [NADH]; Identified by similarity to SP:P54616; match to protein family HMM PF00106
321327.CYA_1683	CYA_1683	378	Putative membrane protein; Identified by match to protein family HMM PF01594
321327.CYA_1684	CYA_1684	295	annotation not available
321327.CYA_1685	CYA_1685	166	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1686	psbV2	174	Possible low-potential cytochrome c
321327.CYA_1687	psbV	178	Low-potential cytochrome c that plays a role in the oxygen- evolving complex of photosystem II
321327.CYA_1688	CYA_1688	353	Conserved domain protein; Identified by similarity to GB:BAC07614.1
321327.CYA_1689	CYA_1689	563	Dolichyl-phosphate-mannose-protein mannosyltransferase; Identified by match to protein family HMM PF02366
321327.CYA_1690	radC	243	Belongs to the UPF0758 family. 
321327.CYA_1691	fmt	322	Attaches a formyl group to the free amino group of methionyl- tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus
321327.CYA_1692	CYA_1692	203	annotation not available
321327.CYA_1693	mgtE-2	466	Acts as a magnesium transporter. 
321327.CYA_1694	CYA_1694	574	Accepts electrons from ETF and reduces ubiquinone. 
321327.CYA_1695	CYA_1695	482	annotation not available
321327.CYA_1696	CYA_1696	686	Uncharacterized protein; Identified by similarity to PIR:H83315; match to protein family HMM PF05787
321327.CYA_1697	ilvD	565	Belongs to the IlvD/Edd family
321327.CYA_1698	fbp	332	Fructose-1,6-bisphosphatase class 1; Identified by match to protein family HMM PF00316
321327.CYA_1699	zwf	516	Catalyzes the oxidation of glucose 6-phosphate to 6- phosphogluconolactone
321327.CYA_1700	CYA_1700	312	Tetratricopeptide repeat protein; Identified by match to protein family HMM PF00515; match to protein family HMM PF07719; match to protein family HMM PF07721
321327.CYA_1701	dxs	649	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D- xylulose-5-phosphate (DXP)
321327.CYA_1702	cysK	326	Belongs to the cysteine synthase/cystathionine beta- synthase family
321327.CYA_1703	ileS	936	Catalyzes the attachment of isoleucine to tRNA(Ile). As IleRS can inadvertently accommodate and process structurally similar amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile). 
321327.CYA_1704	CYA_1704	246	annotation not available
321327.CYA_1705	CYA_1705	147	Rhodanese domain protein; Identified by match to protein family HMM PF00581
321327.CYA_1706	CYA_1706	600	Peptidase, M24B family; Identified by match to protein family HMM PF00557
321327.CYA_1707	CYA_1707	141	annotation not available
321327.CYA_1709	CYA_1709	441	Aminotransferase, classes I and II; Identified by match to protein family HMM PF00155
321327.CYA_1710	CYA_1710	316	annotation not available
321327.CYA_1711	CYA_1711	210	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1712	pyrF	232	Catalyzes the decarboxylation of orotidine 5'-monophosphate (OMP) to uridine 5'-monophosphate (UMP)
321327.CYA_1713	CYA_1713	170	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1714	CYA_1714	113	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1715	CYA_1715	270	Belongs to the multicopper oxidase YfiH/RL5 family. 
321327.CYA_1716	CYA_1716	137	Uncharacterized protein; Identified by similarity to GB:BAC08662.1
321327.CYA_1717	CYA_1717	384	Transporter, arsenical resistance-3 (ACR3) family; Identified by match to protein family HMM PF01758; match to protein family HMM TIGR00832
321327.CYA_1718	CYA_1718	120	Transcriptional regulator, ArsR family; Identified by match to protein family HMM PF01022
321327.CYA_1719	CYA_1719	138	Uncharacterized protein; Identified by similarity to PIR:AC2156; match to protein family HMM PF02656
321327.CYA_1720	CYA_1720	238	Identified by match to protein family HMM PF00753
321327.CYA_1721	CYA_1721	155	Identified by match to protein family HMM PF01724
321327.CYA_1722	CYA_1722	193	Rhodanese domain protein; Identified by match to protein family HMM PF00581
321327.CYA_1723	CYA_1723	400	Uncharacterized protein; Identified by similarity to GB:BAC10028.1
321327.CYA_1724	sulP	593	Sulfate permease; Identified by match to protein family HMM PF00860; match to protein family HMM PF00916; match to protein family HMM PF01740; match to protein family HMM TIGR00815
321327.CYA_1725	trx-2	110	Belongs to the thioredoxin family. 
321327.CYA_1726	CYA_1726	110	Tetratricopeptide repeat protein; Identified by match to protein family HMM PF00515; match to protein family HMM PF07719
321327.CYA_1727	lipB	260	Catalyzes the transfer of endogenously produced octanoic acid from octanoyl-acyl-carrier-protein onto the lipoyl domains of lipoate- dependent enzymes. Lipoyl-ACP can also act as a substrate although octanoyl-ACP is likely to be the physiological substrate. 
321327.CYA_1728	CYA_1728	193	Uncharacterized protein; Identified by similarity to GB:BAD70760.1; match to protein family HMM PF05685
321327.CYA_1729	purB	431	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily
321327.CYA_1730	pyrB	326	Belongs to the aspartate/ornithine carbamoyltransferase superfamily. ATCase family
321327.CYA_1731	CYA_1731	53	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1732	pstS-3	353	Belongs to the PstS family. 
321327.CYA_1733	pstC-2	327	Part of the binding-protein-dependent transport system for phosphate; probably responsible for the translocation of the substrate across the membrane
321327.CYA_1734	pstA-2	297	Phosphate transport system permease protein PstA; Identified by similarity to SP:P07654; match to protein family HMM PF00528; match to protein family HMM TIGR00974
321327.CYA_1735	pstB-2	265	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system
321327.CYA_1736	CYA_1736	455	Identified by match to protein family HMM PF01565
321327.CYA_1737	CYA_1737	144	Identified by match to protein family HMM PF01724
321327.CYA_1738	CYA_1738	351	Putative permease; Identified by match to protein family HMM PF03773
321327.CYA_1739	CYA_1739	378	Belongs to the citrate synthase family. 
321327.CYA_1740	CYA_1740	180	Uncharacterized protein; Identified by similarity to PIR:AI2373; match to protein family HMM PF05991
321327.CYA_1741	CYA_1741	617	ABC1 domain protein; Identified by match to protein family HMM PF03109
321327.CYA_1742	CYA_1742	127	annotation not available
321327.CYA_1743	CYA_1743	156	Uncharacterized protein; Identified by similarity to GB:BAC88789.1
321327.CYA_1744	CYA_1744	91	Uncharacterized protein; Identified by similarity to GB:BAC09035.1; match to protein family HMM PF05421
321327.CYA_1745	CYA_1745	56	annotation not available
321327.CYA_1746	CYA_1746	511	Peptidase, M50B family; Identified by match to protein family HMM PF02163
321327.CYA_1747	CYA_1747	608	Aspartate kinase; Identified by similarity to SP:P41403; match to protein family HMM PF00696; match to protein family HMM PF01842; match to protein family HMM TIGR00657
321327.CYA_1748	psbA-2	352	Photosystem II (PSII) is a light-driven water:plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1/D2 (PsbA/PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors
321327.CYA_1749	carB	1074	Belongs to the CarB family
321327.CYA_1750	CYA_1750	219	Transporter, cation:proton antiporter family; Identified by match to protein family HMM PF04039
321327.CYA_1751	CYA_1751	173	annotation not available
321327.CYA_1752	CYA_1752	93	annotation not available
321327.CYA_1753	CYA_1753	83	annotation not available
321327.CYA_1754	CYA_1754	128	annotation not available
321327.CYA_1755	CYA_1755	496	Identified by match to protein family HMM PF00361
321327.CYA_1756	CYA_1756	112	NADH-ubiquinone/plastoquinone oxidoreductase, subunit 4L family; Identified by match to protein family HMM PF00420
321327.CYA_1758	CYA_1758	151	Transcriptional regulator, MarR family; Identified by match to protein family HMM PF01047
321327.CYA_1759	CYA_1759	128	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1760	CYA_1760	165	TM2 domain protein; Identified by match to protein family HMM PF05154
321327.CYA_1761	CYA_1761	260	Putative ABC-2 type transporter, permease protein; Identified by match to protein family HMM PF01061
321327.CYA_1762	CYA_1762	311	Drug exporter-1 ABC transporter (DrugE1) family, ATP-binding protein; Identified by similarity to SP:P32010; match to protein family HMM PF00005
321327.CYA_1763	mfd	1156	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site
321327.CYA_1764	cydA	477	Belongs to the cytochrome ubiquinol oxidase subunit 1 family
321327.CYA_1765	CYA_1765	38	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1766	cydB	349	Cytochrome d ubiquinol oxidase, subunit II; Identified by match to protein family HMM PF02322; match to protein family HMM TIGR00203
321327.CYA_1767	CYA_1767	584	Putative membrane protein; Identified by match to protein family HMM PF05552
321327.CYA_1768	rimI	175	Ribosomal-protein-alanine acetyltransferase; Identified by match to protein family HMM PF00583
321327.CYA_1769	CYA_1769	141	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1770	purK	376	Catalyzes the ATP-dependent conversion of 5-aminoimidazole ribonucleotide (AIR) and HCO(3)(-) to N5-carboxyaminoimidazole ribonucleotide (N5-CAIR)
321327.CYA_1771	CYA_1771	70	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1772	CYA_1772	197	ISSoc2, resolvase; Identified by match to protein family HMM PF00239; match to protein family HMM PF00376
321327.CYA_1773	CYA_1773	426	ISSoc2, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_1774	CYA_1774	199	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1775	trmD	253	Specifically methylates guanosine-37 in various tRNAs. 
321327.CYA_1776	CYA_1776	117	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1777	secE	88	Essential subunit of the Sec protein translocation channel SecYEG. Clamps together the 2 halves of SecY. May contact the channel plug during translocation
321327.CYA_1778	nusG	223	Participates in transcription elongation, termination and antitermination
321327.CYA_1779	rplK	141	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors
321327.CYA_1780	rplA	236	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release. 
321327.CYA_1781	CYA_1781	36	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1782	rplJ	187	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors. 
321327.CYA_1783	CYA_1783	347	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1784	rplL	137	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation
321327.CYA_1785	oxaA	392	Inner membrane protein OxaA; Identified by similarity to SP:Q8DL96; match to protein family HMM PF02096
321327.CYA_1786	CYA_1786	222	R3H domain protein; Identified by match to protein family HMM PF01424
321327.CYA_1787	CYA_1787	167	Identified by match to protein family HMM PF02620
321327.CYA_1788	Prenyltransferase	303	Prenyltransferase, UbiA family; Identified by match to protein family HMM PF01040
321327.CYA_1789	CYA_1789	262	S4 domain protein; Identified by match to protein family HMM PF01479
321327.CYA_1791	CYA_1791	681	Putative hydantoin utilization protein A; Identified by similarity to SP:Q01262; match to protein family HMM PF01968; match to protein family HMM PF05378
321327.CYA_1792	CYA_1792	447	Uncharacterized protein; Identified by similarity to PIR:AH2006
321327.CYA_1793	CYA_1793	169	annotation not available
321327.CYA_1794	cpcS1	184	Covalently attaches a chromophore to Cys residue(s) of phycobiliproteins
321327.CYA_1795	prc-1	437	Belongs to the peptidase S41A family. 
321327.CYA_1796	petB	215	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. 
321327.CYA_1797	petD	164	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. 
321327.CYA_1798	leuB	381	Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. 
321327.CYA_1799	ntcA	224	Nitrogen-responsive regulatory protein; Identified by similarity to SP:Q05061; match to protein family HMM PF00027; match to protein family HMM PF00325
321327.CYA_1800	CYA_1800	599	Peptidase, M61 (Glycyl aminopeptidase) family; Identified by match to protein family HMM PF00595; match to protein family HMM PF05299
321327.CYA_1801	CYA_1801	374	annotation not available
321327.CYA_1802	CYA_1802	295	annotation not available
321327.CYA_1803	upp	217	Belongs to the UPRTase family. 
321327.CYA_1804	CYA_1804	302	annotation not available
321327.CYA_1805	CYA_1805	189	TPR repeat protein; Identified by match to protein family HMM PF00515; match to protein family HMM PF07719
321327.CYA_1806	CYA_1806	317	DnaJ domain protein; Identified by match to protein family HMM PF00226
321327.CYA_1807	CYA_1807	353	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1808	CYA_1808	95	Uncharacterized protein; Identified by similarity to PIR:AB1857
321327.CYA_1809	CYA_1809	456	Identified by match to protein family HMM PF04459
321327.CYA_1810	CYA_1810	851	UPF0182 protein CYA_1810; Identified by match to protein family HMM PF03699
321327.CYA_1811	psbA-3	354	Photosystem II (PSII) is a light-driven water:plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. The D1/D2 (PsbA/PsbA) reaction center heterodimer binds P680, the primary electron donor of PSII as well as several subsequent electron acceptors
321327.CYA_1812	ruvB-1	378	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. 
321327.CYA_1814	CYA_1814	898	Belongs to the phycobilisome linker protein family. 
321327.CYA_1816	CYA_1816	720	Tetratricopeptide repeat protein; Identified by match to protein family HMM PF07719
321327.CYA_1817	CYA_1817	400	Transporter, major facilitator family; Identified by match to protein family HMM PF07690
321327.CYA_1818	CYA_1818	66	Identified by match to protein family HMM PF06988
321327.CYA_1819	nifZ	87	NifZ protein; Identified by match to protein family HMM PF04319
321327.CYA_1820	nifV	395	Belongs to the alpha-IPM synthase/homocitrate synthase family
321327.CYA_1821	nifK	511	This molybdenum-iron protein is part of the nitrogenase complex that catalyzes the key enzymatic reactions in nitrogen fixation
321327.CYA_1822	CYA_1822	33	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1823	nifD	487	Nitrogenase protein alpha chain; Identified by similarity to SP:Q00239; match to protein family HMM PF00148; match to protein family HMM TIGR01282; match to protein family HMM TIGR01862
321327.CYA_1824	nifH	292	The key enzymatic reactions in nitrogen fixation are catalyzed by the nitrogenase complex, which has 2 components: the iron protein and the molybdenum-iron protein
321327.CYA_1825	nifU	312	May be involved in the formation or repair of [Fe-S] clusters present in iron-sulfur proteins
321327.CYA_1826	nifS	396	Catalyzes the removal of elemental sulfur atoms from cysteine to produce alanine
321327.CYA_1827	CYA_1827	97	Ferredoxin, 4Fe-4S; Identified by similarity to SP:P46050; match to protein family HMM PF00037
321327.CYA_1828	nifB	478	Nitrogenase cofactor biosynthesis protein NifB; Identified by similarity to SP:P20627; match to protein family HMM PF02579; match to protein family HMM PF04055; match to protein family HMM TIGR01290
321327.CYA_1829	CYA_1829	39	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1830	CYA_1830	97	annotation not available
321327.CYA_1831	dpsA	181	Belongs to the Dps family
321327.CYA_1832	CYA_1832	74	annotation not available
321327.CYA_1833	CYA_1833	119	Identified by match to protein family HMM PF06967
321327.CYA_1834	nifE	468	Belongs to the NifD/NifK/NifE/NifN family. 
321327.CYA_1835	nifN	445	Belongs to the NifD/NifK/NifE/NifN family. 
321327.CYA_1836	nifX	139	Nitrogenase cofactor biosynthesis protein NifX; Identified by similarity to SP:P19078; match to protein family HMM PF02579; match to protein family HMM TIGR02663
321327.CYA_1837	CYA_1837	151	Uncharacterized protein; Identified by similarity to GB:AAC35200.1; match to protein family HMM PF03270
321327.CYA_1838	CYA_1838	87	Identified by match to protein family HMM PF05082
321327.CYA_1839	nifW	121	May protect the nitrogenase Fe-Mo protein from oxidative damage
321327.CYA_1840	CYA_1840	99	Ferredoxin, 2Fe-2S; Identified by match to protein family HMM PF00111; match to protein family HMM TIGR02008
321327.CYA_1841	CYA_1841	125	FeoA domain protein; Identified by match to protein family HMM PF04023
321327.CYA_1842	CYA_1842	85	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1843	CYA_1843	550	Transcriptional regulator PatB; Identified by match to protein family HMM PF00037; match to protein family HMM PF01381
321327.CYA_1844	CYA_1844	69	Molybdenum-pterin binding domain protein; Identified by match to protein family HMM PF03459; match to protein family HMM TIGR00638
321327.CYA_1845	modA	255	Molybdate ABC transporter, molybdate-binding protein; Identified by match to protein family HMM PF01547; match to protein family HMM TIGR01256
321327.CYA_1846	modB	595	Molybdate ABC transporter, permease protein; Identified by match to protein family HMM PF00005; match to protein family HMM PF00528; match to protein family HMM TIGR02141
321327.CYA_1847	CbiG_cobJ-2	573	CbiG protein/precorrin-3B C17-methyltransferase; Identified by match to protein family HMM PF00590; match to protein family HMM PF01890; match to protein family HMM TIGR01466
321327.CYA_1848	CYA_1848	290	annotation not available
321327.CYA_1849	psbA-4	354	annotation not available
321327.CYA_1850	ruvB-2	370	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. 
321327.CYA_1851	CYA_1851	899	Belongs to the phycobilisome linker protein family. 
321327.CYA_1852	CYA_1852	641	TPR repeat protein; Identified by match to protein family HMM PF00515; match to protein family HMM PF07719
321327.CYA_1854	CYA_1854	749	TPR repeat protein; Identified by match to protein family HMM PF00515; match to protein family HMM PF07719; match to protein family HMM PF07721
321327.CYA_1855	CYA_1855	273	Metal chelate ABC transporter, metal chelate-binding protein; Identified by match to protein family HMM PF01497
321327.CYA_1856	CYA_1856	74	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1857	crtH	519	Carotenoid isomerase; Identified by similarity to GB:AAM71888.1; match to protein family HMM PF01266; match to protein family HMM TIGR02730
321327.CYA_1858	potB	315	Spermidine/putrescine ABC transporter, permease protein; Identified by similarity to SP:P23860; match to protein family HMM PF00528
321327.CYA_1859	potA	377	Belongs to the ABC transporter superfamily. 
321327.CYA_1860	CYA_1860	267	Uncharacterized protein; Identified by similarity to GB:BAC91582.1
321327.CYA_1861	CYA_1861	38	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1862	frr-2	182	Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another
321327.CYA_1863	CYA_1863	903	Belongs to the tRNA nucleotidyltransferase/poly(A) polymerase family
321327.CYA_1864	CYA_1864	311	Peptidase, M48B family; Identified by match to protein family HMM PF01435
321327.CYA_1866	aroB	403	Catalyzes the conversion of 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ)
321327.CYA_1867	asd	335	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L-aspartyl- 4-phosphate
321327.CYA_1868	CYA_1868	64	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1869	CYA_1869	258	Metal cation transporter, zinc (Zn2+)-Iron (Fe2+) permease (ZIP) family; Identified by match to protein family HMM PF02535
321327.CYA_1870	CYA_1870	257	Uncharacterized protein; Identified by similarity to GB:BAC89517.1
321327.CYA_1871	est	260	Carboxylesterase; Identified by similarity to SP:Q06174
321327.CYA_1872	CYA_1872	105	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1873	CYA_1873	46	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1875	murB	312	Cell wall formation
321327.CYA_1876	murC	510	Cell wall formation
321327.CYA_1877	CYA_1877	381	Transporter, membrane fusion protein (MFP) family; Identified by match to protein family HMM PF00529
321327.CYA_1878	devC	394	Probable glycolipid ABC exporter (DevE) family, permease protein; Identified by match to protein family HMM PF02687; match to protein family HMM TIGR01185
321327.CYA_1879	fcl	317	Catalyzes the two-step NADP-dependent conversion of GDP-4- dehydro-6-deoxy-D-mannose to GDP-fucose, involving an epimerase and a reductase reaction
321327.CYA_1880	devA	245	Probable glycolipid ABC exporter (DevE) family, ATP-binding protein; Identified by similarity to GB:CAA05977.1; match to protein family HMM PF00005
321327.CYA_1881	alaS	883	Catalyzes the attachment of alanine to tRNA(Ala) in a two- step reaction: alanine is first activated by ATP to form Ala-AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain
321327.CYA_1882	CYA_1882	557	Serine/threonine protein kinase; Identified by match to protein family HMM PF00069; match to protein family HMM PF00805
321327.CYA_1883	CYA_1883	163	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1885	hisC	353	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily
321327.CYA_1886	CYA_1886	1362	DNA helicase; Identified by Glimmer2; putative
321327.CYA_1887	CYA_1887	42	Uncharacterized protein; Identified by Glimmer2; putative
321327.CYA_1888	CYA_1888	157	Belongs to the small heat shock protein (HSP20) family. 
321327.CYA_1889	CYA_1889	260	Uncharacterized protein; Identified by similarity to GB:BAC90863.1; match to protein family HMM PF01887
321327.CYA_1890	CYA_1890	426	ISSoc2, transposase; Identified by match to protein family HMM PF01385; match to protein family HMM PF07282; match to protein family HMM TIGR01766
321327.CYA_1891	CYA_1891	197	ISSoc2, resolvase; Identified by match to protein family HMM PF00239; match to protein family HMM PF00376
321327.CYA_1892	CYA_1892	251	DNA-binding response regulator RpaA; Identified by similarity to GB:AAD30120.2; match to protein family HMM PF00072; match to protein family HMM PF00486
